Date,Price,Open,High,Low,Vol.,Change %
01/26/2024,70.5,71.01,72.1,70.25,1.97M,-1.41%
01/25/2024,71.51,73.99,74.1,70.6,2.28M,-2.44%
01/24/2024,73.3,73.9,75.75,72.76,6.39M,-0.61%
01/23/2024,73.75,74.99,74.99,72.5,1.99M,-2.45%
01/22/2024,75.6,71.99,75.85,71.5,3.60M,6.48%
01/19/2024,71.0,73.5,74.29,70.75,1.45M,-2.87%
01/18/2024,73.1,73.5,73.5,71.0,1.72M,-0.48%
01/17/2024,73.45,74.37,75.85,73.25,2.48M,-1.41%
01/16/2024,74.5,75.7,75.96,72.25,2.33M,-1.32%
01/15/2024,75.5,77.5,78.3,75.4,2.52M,-1.95%
01/12/2024,77.0,78.85,78.98,76.75,4.22M,-1.28%
01/11/2024,78.0,77.2,78.45,76.5,4.33M,2.36%
01/10/2024,76.2,77.0,78.8,76.01,3.91M,0.25%
01/09/2024,76.01,76.8,77.5,75.2,3.41M,-0.24%
01/08/2024,76.19,79.1,80.8,75.51,5.36M,-3.80%
01/05/2024,79.2,78.0,80.1,76.11,2.94M,0.96%
01/04/2024,78.45,78.39,79.0,76.5,3.10M,0.58%
01/03/2024,78.0,79.3,80.5,77.5,3.49M,-0.54%
01/02/2024,78.42,80.0,81.5,78.0,7.43M,-0.77%
01/01/2024,79.03,74.6,79.03,74.21,5.95M,8.11%
12/29/2023,73.1,72.25,75.87,70.83,5.99M,1.84%
12/28/2023,71.78,70.99,74.0,69.35,4.17M,1.60%
12/27/2023,70.65,67.1,70.95,66.47,3.69M,3.74%
12/26/2023,68.1,72.11,72.65,67.73,7.01M,-6.70%
12/22/2023,72.99,75.9,75.98,72.5,2.96M,-3.07%
12/21/2023,75.3,74.1,75.49,73.35,4.66M,1.66%
12/20/2023,74.07,73.96,74.2,69.01,7.37M,1.45%
12/19/2023,73.01,76.0,77.5,71.12,9.11M,-4.06%
12/18/2023,76.1,79.38,79.4,76.02,2.90M,-3.28%
12/15/2023,78.68,77.1,79.1,76.9,9.55M,2.85%
12/14/2023,76.5,75.01,76.5,73.3,8.12M,3.03%
12/13/2023,74.25,75.4,77.5,72.5,11.61M,0.20%
12/12/2023,74.1,70.48,75.24,70.0,13.30M,5.63%
12/11/2023,70.15,69.0,71.25,67.8,5.92M,1.30%
12/08/2023,69.25,69.1,70.4,68.7,3.72M,0.36%
12/07/2023,69.0,70.95,71.0,67.5,7.62M,-0.58%
12/06/2023,69.4,71.2,71.5,69.1,8.56M,-0.84%
12/05/2023,69.99,68.11,70.6,66.8,9.52M,3.23%
12/04/2023,67.8,64.95,69.08,64.65,9.46M,5.12%
12/01/2023,64.5,63.0,65.01,62.86,3.33M,2.46%
11/30/2023,62.95,63.6,64.4,62.8,2.57M,-0.55%
