Date,Price,Open,High,Low,Vol.,Change %
03/08/2024,5.48,5.12,5.69,5.11,45.95M,7.24%
03/07/2024,5.11,5.42,5.42,5.02,11.74M,-4.49%
03/06/2024,5.35,5.55,5.63,5.27,24.34M,-2.90%
03/05/2024,5.51,5.85,5.85,5.41,39.72M,-3.50%
03/04/2024,5.71,5.46,5.74,5.32,67.44M,6.73%
03/01/2024,5.35,4.69,5.54,4.54,71.36M,15.05%
02/29/2024,4.65,4.75,4.84,4.55,19.82M,-1.06%
02/28/2024,4.7,4.45,4.78,4.45,10.00M,3.98%
02/27/2024,4.52,4.57,4.81,4.26,23.31M,-0.66%
02/26/2024,4.55,4.8,5.08,4.41,53.37M,-0.87%
02/23/2024,4.59,3.66,4.59,3.64,36.17M,28.93%
02/22/2024,3.56,3.5,3.74,3.48,5.55M,-0.56%
02/21/2024,3.58,3.24,3.64,3.21,6.56M,14.74%
02/20/2024,3.12,3.17,3.24,3.1,734.00K,-0.95%
02/19/2024,3.15,3.18,3.24,3.05,1.80M,1.61%
02/16/2024,3.1,3.2,3.3,3.05,2.88M,-3.13%
02/15/2024,3.2,3.35,3.5,3.17,2.77M,-4.76%
02/14/2024,3.36,3.29,3.44,3.29,2.10M,5.33%
02/13/2024,3.19,3.1,3.3,2.99,3.07M,-0.31%
02/12/2024,3.2,3.37,3.37,3.1,2.28M,-5.88%
02/09/2024,3.4,3.45,3.48,3.0,2.50M,-4.49%
02/07/2024,3.56,3.6,3.65,3.53,2.45M,0.85%
02/06/2024,3.53,3.41,3.68,3.31,4.69M,5.37%
02/02/2024,3.35,3.39,3.42,3.29,2.40M,0.00%
02/01/2024,3.35,3.34,3.35,3.2,1.60M,1.52%
01/31/2024,3.3,3.29,3.44,3.1,8.22M,5.43%
01/30/2024,3.13,3.5,3.55,3.12,6.10M,-8.21%
01/29/2024,3.41,3.67,3.72,3.39,4.63M,-6.06%
01/26/2024,3.63,3.9,3.93,3.6,5.87M,-5.71%
01/25/2024,3.85,4.02,4.09,3.8,5.84M,-4.23%
01/24/2024,4.02,4.1,4.13,4.0,3.07M,-0.74%
01/23/2024,4.05,4.04,4.27,4.02,4.94M,0.25%
01/22/2024,4.04,4.12,4.25,4.0,4.29M,-2.42%
01/19/2024,4.14,4.29,4.37,4.14,1.96M,-3.04%
01/18/2024,4.27,4.1,4.31,3.93,6.86M,4.15%
01/17/2024,4.1,4.3,4.38,4.02,3.98M,-4.65%
01/16/2024,4.3,4.32,4.48,4.19,7.97M,0.00%
01/15/2024,4.3,4.8,4.8,4.23,12.01M,-6.52%
01/12/2024,4.6,4.75,4.87,4.57,6.56M,-2.34%
01/11/2024,4.71,4.8,4.82,4.67,5.83M,-1.67%
01/10/2024,4.79,4.74,4.95,4.7,18.60M,2.35%
01/09/2024,4.68,4.75,4.85,4.51,11.57M,0.21%
01/08/2024,4.67,4.75,4.98,4.66,10.17M,-1.48%
01/05/2024,4.74,4.77,4.88,4.45,7.20M,-0.21%
01/04/2024,4.75,4.6,4.95,4.55,17.78M,3.26%
01/03/2024,4.6,4.53,4.74,4.42,5.17M,1.77%
01/02/2024,4.52,4.8,4.81,4.45,5.46M,-4.64%
01/01/2024,4.74,4.64,4.82,4.6,8.20M,4.41%
12/29/2023,4.54,4.85,4.85,4.44,7.97M,-3.40%
12/28/2023,4.7,4.45,4.89,4.4,20.05M,7.31%
12/27/2023,4.38,4.02,4.4,3.95,20.80M,6.05%
12/26/2023,4.13,4.3,4.9,4.07,19.54M,-12.13%
12/22/2023,4.7,5.03,5.3,4.65,38.78M,-6.56%
12/21/2023,5.03,4.6,5.07,4.35,36.93M,12.03%
12/20/2023,4.49,4.24,4.63,3.95,27.20M,7.16%
12/19/2023,4.19,5.0,5.0,4.05,26.80M,-14.31%
12/18/2023,4.89,5.5,5.5,4.87,33.83M,-8.43%
12/15/2023,5.34,5.46,5.78,5.2,60.53M,-1.84%
12/14/2023,5.44,4.85,5.64,4.62,160.18M,15.99%
12/13/2023,4.69,4.65,4.95,4.35,59.01M,3.08%
12/12/2023,4.55,4.81,4.95,4.51,27.64M,-5.21%
12/11/2023,4.8,4.35,4.83,4.35,65.31M,12.94%
12/08/2023,4.25,3.9,4.28,3.85,56.59M,11.26%
12/07/2023,3.82,3.78,3.94,3.66,13.85M,4.09%
12/06/2023,3.67,3.73,3.81,3.65,6.20M,-2.91%
12/05/2023,3.78,3.8,3.9,3.71,6.58M,-2.58%
12/04/2023,3.88,4.05,4.05,3.83,7.15M,-1.27%
12/01/2023,3.93,3.85,4.0,3.8,6.30M,3.42%
11/30/2023,3.8,3.95,4.0,3.77,8.21M,-5.94%
11/29/2023,4.04,4.06,4.19,3.85,23.57M,1.00%
11/28/2023,4.0,4.22,4.45,3.91,79.24M,2.56%
11/27/2023,3.9,3.15,4.02,3.15,109.39M,28.29%
11/24/2023,3.04,2.85,3.09,2.76,16.11M,8.19%
11/23/2023,2.81,2.9,2.94,2.75,5.26M,-0.35%
