Date,Price,Open,High,Low,Vol.,Change %
06/03/2024,158.4,160.5,160.95,158.2,558.26K,-1.06%
05/31/2024,160.1,158.19,160.85,158.18,1.15M,1.21%
05/30/2024,158.18,158.47,158.8,157.75,1.14M,0.05%
05/29/2024,158.1,158.5,161.0,158.0,1.15M,-0.01%
05/27/2024,158.11,158.58,158.75,156.7,2.36M,-0.06%
05/24/2024,158.2,155.0,158.5,154.3,5.90M,1.99%
05/23/2024,155.11,155.3,155.74,154.15,1.12M,0.25%
05/22/2024,154.72,154.15,155.47,153.4,786.04K,0.34%
05/21/2024,154.2,155.3,155.98,154.1,399.84K,-0.35%
05/20/2024,154.74,154.55,157.6,153.85,1.74M,0.48%
05/17/2024,154.0,152.46,154.5,152.01,857.80K,0.98%
05/16/2024,152.5,154.0,154.75,152.06,702.67K,-0.91%
05/15/2024,153.9,153.0,156.5,151.0,2.85M,1.12%
05/14/2024,152.2,146.15,154.99,146.15,2.78M,4.32%
05/13/2024,145.9,145.5,145.97,144.0,2.99M,0.62%
05/10/2024,145.0,148.26,149.99,144.86,2.55M,-2.35%
05/09/2024,148.49,150.07,150.99,147.02,2.77M,-1.79%
05/08/2024,151.2,153.01,153.01,150.0,2.39M,-0.85%
05/07/2024,152.5,155.35,155.5,152.4,1.11M,-1.84%
05/06/2024,155.36,156.0,156.5,154.05,1.96M,-0.14%
05/03/2024,155.58,156.0,156.8,154.0,1.76M,0.24%
05/02/2024,155.2,157.8,157.85,154.5,2.32M,-1.34%
04/30/2024,157.31,160.3,160.9,157.15,1.23M,-2.27%
04/29/2024,160.97,169.99,170.0,159.53,3.38M,-7.70%
04/26/2024,174.39,166.0,176.99,166.0,7.58M,5.44%
04/25/2024,165.4,163.0,165.5,162.8,1.56M,2.10%
04/24/2024,162.0,161.41,164.5,161.41,1.54M,0.31%
04/23/2024,161.5,161.34,162.45,160.1,1.23M,0.00%
04/22/2024,161.5,158.0,163.0,157.99,5.04M,2.39%
04/19/2024,157.73,155.99,158.7,155.21,2.57M,1.50%
04/18/2024,155.4,148.45,158.0,146.71,3.49M,4.68%
04/17/2024,148.45,149.0,149.85,147.5,1.33M,-1.28%
04/16/2024,150.38,152.52,154.0,150.0,1.85M,-1.25%
04/15/2024,152.29,153.1,153.7,149.4,2.22M,-1.55%
04/09/2024,154.68,152.0,155.0,149.0,2.44M,1.83%
04/08/2024,151.9,153.0,153.01,150.9,633.72K,0.13%
04/04/2024,151.7,151.85,154.8,151.7,1.68M,-0.20%
04/03/2024,152.0,145.0,152.3,144.65,1.88M,4.62%
04/02/2024,145.29,146.98,146.98,145.0,508.34K,-0.75%
04/01/2024,146.39,147.88,148.01,146.1,250.59K,-0.95%
03/29/2024,147.79,147.15,147.88,145.93,442.65K,0.47%
03/28/2024,147.1,147.2,148.19,146.91,1.01M,0.07%
03/27/2024,147.0,145.63,148.0,145.0,693.00K,0.93%
03/26/2024,145.65,147.4,147.45,145.5,392.59K,-0.92%
03/25/2024,147.0,144.0,147.55,144.0,1.62M,1.48%
03/22/2024,144.85,144.75,145.05,142.5,1.31M,-0.09%
03/21/2024,144.98,145.38,146.0,144.5,1.56M,0.09%
03/20/2024,144.85,145.05,145.6,144.0,1.87M,0.00%
03/19/2024,144.85,142.98,145.03,142.85,9.63M,1.21%
03/18/2024,143.12,142.0,144.69,141.5,2.69M,0.51%
03/15/2024,142.4,142.4,142.55,136.8,3.16M,-4.24%
03/14/2024,148.7,147.04,148.88,147.04,4.43M,1.16%
03/13/2024,147.0,147.56,148.6,146.76,746.78K,-0.45%
03/12/2024,147.67,147.15,148.2,147.15,233.44K,-0.09%
03/11/2024,147.8,147.5,148.5,146.99,505.10K,0.56%
03/08/2024,146.98,146.5,148.5,145.55,477.82K,0.74%
03/07/2024,145.9,146.3,146.9,145.11,408.65K,-0.41%
03/06/2024,146.5,147.8,148.35,146.45,1.22M,-0.29%
03/05/2024,146.92,147.89,147.9,146.0,1.06M,-0.29%
03/04/2024,147.35,147.0,149.9,146.55,3.13M,0.58%
03/01/2024,146.5,146.7,149.45,144.65,4.17M,-0.33%
02/29/2024,146.98,140.97,147.9,140.95,9.03M,4.65%
