Date,Price,Open,High,Low,Vol.,Change %
12/06/2024,109.44,103.6,113.41,101.45,19.32M,6.25%
12/05/2024,103.0,102.45,104.59,99.9,10.37M,1.38%
12/04/2024,101.6,97.75,101.95,95.5,14.09M,5.41%
12/03/2024,96.39,97.77,98.8,94.1,6.21M,-1.12%
12/02/2024,97.48,94.98,100.8,94.9,14.30M,5.00%
11/29/2024,92.84,85.4,92.84,85.28,18.32M,9.74%
11/28/2024,84.6,83.0,84.8,81.15,7.55M,2.67%
11/27/2024,82.4,80.4,83.0,80.01,3.54M,4.97%
11/26/2024,78.5,81.9,82.95,78.2,4.92M,-4.51%
11/25/2024,82.21,78.6,83.5,77.15,7.76M,5.11%
11/22/2024,78.21,83.0,83.99,77.5,5.60M,-5.03%
11/21/2024,82.35,83.5,84.2,80.77,7.51M,-1.01%
11/20/2024,83.19,85.75,85.75,82.61,6.28M,-2.51%
11/19/2024,85.33,86.39,87.48,84.51,11.51M,-0.32%
11/18/2024,85.6,86.0,87.1,84.7,7.72M,0.12%
11/15/2024,85.5,84.48,88.9,83.25,12.57M,2.02%
11/14/2024,83.81,87.23,89.45,83.4,14.19M,-2.57%
11/13/2024,86.02,78.45,86.02,77.13,25.70M,10.28%
11/12/2024,78.0,80.0,81.49,76.5,17.72M,-0.57%
11/11/2024,78.45,72.01,78.45,71.51,25.36M,10.03%
11/08/2024,71.3,70.88,71.7,70.05,4.57M,1.26%
11/07/2024,70.41,70.4,71.49,69.5,7.55M,0.16%
11/06/2024,70.3,68.55,72.5,68.02,13.76M,2.85%
11/05/2024,68.35,69.49,70.11,67.55,5.09M,-0.87%
11/04/2024,68.95,67.5,69.0,67.0,6.31M,3.06%
11/01/2024,66.9,64.98,67.0,64.11,4.63M,3.61%
10/31/2024,64.57,65.55,66.5,64.11,7.35M,-0.71%
10/30/2024,65.03,70.0,72.74,64.49,26.74M,-5.62%
10/29/2024,68.9,71.45,73.49,68.75,16.94M,-2.61%
10/28/2024,70.75,66.5,71.2,64.21,15.44M,7.23%
10/25/2024,65.98,68.05,68.68,65.22,3.79M,-2.83%
10/24/2024,67.9,65.24,68.46,65.1,13.09M,4.85%
10/23/2024,64.76,61.75,66.1,61.75,16.18M,5.34%
10/22/2024,61.48,61.0,61.85,60.25,7.64M,1.12%
10/21/2024,60.8,60.65,62.2,60.55,6.08M,-0.11%
10/18/2024,60.87,61.8,62.5,60.55,12.79M,-2.01%
