Date,Price,Open,High,Low,Vol.,Change %
01/12/2024,77.09,78.19,79.2,76.77,2.72M,-0.39%
01/11/2024,77.39,77.12,79.25,77.12,4.38M,1.16%
01/10/2024,76.5,78.5,78.6,75.95,2.41M,-1.54%
01/09/2024,77.7,79.25,80.3,76.25,3.87M,-0.51%
01/08/2024,78.1,81.89,81.9,78.01,2.42M,-3.88%
01/05/2024,81.25,82.75,83.8,80.1,3.59M,-1.23%
01/04/2024,82.26,82.2,83.0,80.8,2.09M,0.01%
01/03/2024,82.25,82.5,84.0,81.3,4.69M,0.30%
01/02/2024,82.0,81.5,84.7,80.56,9.13M,0.18%
01/01/2024,81.85,77.9,81.88,77.89,5.94M,5.63%
12/29/2023,77.49,76.0,78.5,74.51,3.39M,1.96%
12/28/2023,76.0,73.99,77.6,73.41,5.30M,4.02%
12/27/2023,73.06,67.77,73.06,67.0,3.33M,7.92%
12/26/2023,67.7,72.51,72.82,67.56,2.83M,-7.26%
12/22/2023,73.0,75.7,77.4,72.5,3.03M,-3.18%
12/21/2023,75.4,75.0,75.85,73.12,2.41M,1.75%
12/20/2023,74.1,76.56,78.78,71.6,6.61M,-3.78%
12/19/2023,77.01,81.44,81.5,75.25,5.27M,-4.81%
12/18/2023,80.9,81.68,82.9,80.5,4.42M,0.11%
12/15/2023,80.81,80.5,81.3,79.3,5.44M,0.26%
12/14/2023,80.6,80.0,81.3,78.85,3.76M,1.38%
12/13/2023,79.5,84.0,84.55,78.16,10.69M,-4.02%
12/12/2023,82.83,80.25,82.98,79.75,9.91M,3.78%
12/11/2023,79.81,80.55,81.24,78.6,4.34M,-1.29%
12/08/2023,80.85,81.0,81.3,78.8,7.80M,0.87%
12/07/2023,80.15,80.75,82.38,79.75,8.82M,0.19%
12/06/2023,80.0,78.99,81.9,78.99,9.79M,1.78%
12/05/2023,78.6,78.02,79.85,77.0,5.46M,0.96%
12/04/2023,77.85,79.89,80.2,77.8,9.30M,-1.07%
12/01/2023,78.69,73.19,78.69,72.57,14.24M,7.81%
11/30/2023,72.99,74.1,75.0,72.2,8.37M,-1.03%
11/29/2023,73.75,72.0,73.98,70.0,11.33M,3.07%
11/28/2023,71.55,69.87,71.84,69.5,9.58M,4.24%
11/27/2023,68.64,64.45,68.64,64.4,15.66M,7.08%
11/24/2023,64.1,65.2,65.55,63.5,4.98M,-0.64%
11/23/2023,64.51,64.62,66.45,64.3,7.51M,0.02%
11/22/2023,64.5,64.25,65.59,64.07,3.47M,0.16%
11/21/2023,64.4,64.45,65.74,63.78,6.88M,0.64%
11/20/2023,63.99,65.8,65.8,63.91,4.00M,-2.45%
11/17/2023,65.6,67.5,67.98,65.35,3.07M,-2.44%
11/16/2023,67.24,67.8,68.7,66.56,6.21M,0.51%
11/15/2023,66.9,66.76,67.75,66.5,4.34M,-0.37%
11/14/2023,67.15,66.3,68.45,65.0,10.04M,1.28%
11/13/2023,66.3,64.48,66.45,63.51,7.84M,3.76%
11/10/2023,63.9,62.49,65.5,62.49,8.58M,2.26%
11/08/2023,62.49,61.5,62.5,60.8,6.65M,2.76%
11/07/2023,60.81,61.87,62.6,60.26,7.75M,-0.80%
11/06/2023,61.3,57.45,61.6,57.05,11.43M,6.42%
11/03/2023,57.6,57.79,59.0,56.7,4.41M,-1.62%
11/02/2023,58.55,55.5,59.05,55.5,13.90M,5.50%
11/01/2023,55.5,53.99,55.5,53.9,4.79M,3.35%
10/31/2023,53.7,53.4,54.45,52.51,4.04M,0.19%
10/30/2023,53.6,53.0,53.99,52.3,4.19M,1.23%
10/27/2023,52.95,54.5,54.5,52.5,2.81M,-2.04%
10/26/2023,54.05,53.18,54.9,53.09,5.34M,1.60%
10/25/2023,53.2,51.25,53.6,51.2,8.08M,4.21%
10/24/2023,51.05,50.7,51.12,50.4,1.50M,-0.49%
10/23/2023,51.3,51.07,51.9,50.51,3.07M,0.10%
10/20/2023,51.25,51.03,52.1,50.75,4.38M,1.20%
10/19/2023,50.64,49.44,51.02,49.44,3.73M,3.12%
10/18/2023,49.11,50.47,50.65,49.11,3.37M,-2.37%
10/17/2023,50.3,50.98,52.15,49.95,7.56M,-0.40%
10/16/2023,50.5,51.0,51.75,49.6,5.05M,0.80%
10/13/2023,50.1,48.0,50.49,47.92,5.05M,4.35%
10/12/2023,48.01,48.6,48.6,47.7,2.03M,-0.97%
10/11/2023,48.48,48.05,49.81,48.02,3.40M,0.21%
10/10/2023,48.38,47.55,48.85,47.51,4.16M,1.90%
10/09/2023,47.48,46.5,47.95,46.0,3.62M,0.70%
10/06/2023,47.15,47.55,48.25,46.8,5.04M,-0.36%
10/05/2023,47.32,44.35,47.32,44.35,10.92M,8.01%
10/04/2023,43.81,44.0,44.38,43.66,1.81M,0.25%
10/03/2023,43.7,43.59,44.4,43.5,961.61K,0.92%
10/02/2023,43.3,43.5,43.99,43.3,886.36K,0.56%
09/28/2023,43.06,44.0,44.25,43.01,1.67M,-1.69%
09/27/2023,43.8,43.62,44.8,43.55,2.64M,0.00%
09/26/2023,43.8,44.48,44.48,43.68,932.32K,-0.57%
09/25/2023,44.05,44.4,44.55,44.0,977.87K,0.30%
09/22/2023,43.92,44.99,45.0,43.8,1.55M,-2.83%
09/21/2023,45.2,43.55,45.29,43.0,3.39M,4.15%
09/20/2023,43.4,44.21,44.25,43.25,1.35M,-0.73%
09/19/2023,43.72,44.35,44.55,43.69,1.12M,-1.42%
09/18/2023,44.35,45.61,46.2,44.35,4.71M,-1.82%
09/15/2023,45.17,43.6,45.17,43.49,6.06M,7.78%
09/14/2023,41.91,41.95,42.48,41.15,313.26K,0.99%
09/13/2023,41.5,41.5,42.47,41.49,783.48K,0.00%
09/12/2023,41.5,42.09,42.09,40.72,1.49M,-1.43%
09/11/2023,42.1,42.99,42.99,41.9,530.21K,-1.17%
09/08/2023,42.6,42.75,43.29,42.4,580.67K,0.21%
09/07/2023,42.51,44.0,44.0,41.75,2.19M,-3.36%
09/06/2023,43.99,43.57,44.1,42.86,1.12M,1.13%
09/05/2023,43.5,43.0,44.3,42.81,1.72M,2.11%
09/04/2023,42.6,42.25,43.02,41.95,1.31M,1.55%
09/01/2023,41.95,41.25,42.11,40.3,4.82M,-1.32%
08/31/2023,42.51,46.37,46.37,42.51,2.58M,-7.53%
08/30/2023,45.97,47.4,47.65,45.7,1.75M,-2.61%
08/29/2023,47.2,48.1,48.8,47.0,964.11K,-2.98%
